frame_index,frame_label,previous_frame_label,interface_event_count,"events(interface_type,event_type,atom_i,atom_j,group_i,group_j,symbol_i,symbol_j,pair,distance_broken,distance_formed)"
190,set_000__step_00009550,set_000__step_00009500,2,"{water-surface,formed,168,1047,surface,water,Zn,O,O-Zn,,2.141682} {water-surface,broken,759,992,surface,water,O,H,H-O,0.978917,}"
191,set_000__step_00009600,set_000__step_00009550,1,"{water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.156185,}"
192,set_000__step_00009650,set_000__step_00009600,3,"{water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,2.138972,} {water-surface,broken,599,997,surface,water,O,H,H-O,1.232048,} {water-surface,broken,833,993,surface,water,Zn,O,O-Zn,2.137580,}"
193,set_000__step_00009700,set_000__step_00009650,1,"{water-surface,formed,599,997,surface,water,O,H,H-O,,1.035464}"
194,set_000__step_00009750,set_000__step_00009700,2,"{water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,2.054773} {water-surface,formed,833,993,surface,water,Zn,O,O-Zn,,2.086047}"
195,set_000__step_00009800,set_000__step_00009750,2,"{water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,1.859951} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.040505,}"
196,set_000__step_00009850,set_000__step_00009800,1,"{water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,2.012609,}"
197,set_000__step_00009900,set_000__step_00009850,3,"{water-surface,formed,559,995,surface,water,O,H,H-O,,1.180381} {water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,2.045321} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.003457,}"
198,set_000__step_00009950,set_000__step_00009900,1,"{water-surface,broken,559,995,surface,water,O,H,H-O,1.180381,}"
199,set_000__step_00010000,set_000__step_00009950,1,"{water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,2.107258}"
200,set_000__step_00010050,set_000__step_00010000,0,
201,set_000__step_00010100,set_000__step_00010050,1,"{water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.002549}"
202,set_000__step_00010150,set_000__step_00010100,1,"{water-surface,formed,759,992,surface,water,O,H,H-O,,1.188776}"
203,set_000__step_00010200,set_000__step_00010150,1,"{water-surface,broken,759,992,surface,water,O,H,H-O,1.188776,}"
204,set_000__step_00010250,set_000__step_00010200,3,"{water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.185626,} {water-surface,broken,833,993,surface,water,Zn,O,O-Zn,2.160489,} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.053114,}"
205,set_000__step_00010300,set_000__step_00010250,3,"{water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.151099} {water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,2.193075} {water-surface,broken,153,1032,surface,water,Zn,O,O-Zn,2.199724,}"
206,set_000__step_00010350,set_000__step_00010300,3,"{water-surface,formed,153,1032,surface,water,Zn,O,O-Zn,,2.127652} {water-surface,formed,259,1058,surface,water,O,H,H-O,,1.148235} {water-surface,formed,833,993,surface,water,Zn,O,O-Zn,,2.154242}"
207,set_000__step_00010400,set_000__step_00010350,1,"{water-surface,broken,259,1058,surface,water,O,H,H-O,1.148235,}"
208,set_000__step_00010450,set_000__step_00010400,3,"{water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,1.969543,} {water-surface,broken,599,997,surface,water,O,H,H-O,1.176262,} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.113663,}"
209,set_000__step_00010500,set_000__step_00010450,0,
210,set_000__step_00010550,set_000__step_00010500,1,"{water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,2.154013}"
211,set_000__step_00010600,set_000__step_00010550,4,"{water-surface,formed,599,997,surface,water,O,H,H-O,,1.005406} {water-surface,formed,854,1048,surface,water,O,H,H-O,,1.196776} {water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,2.083760} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.049610,}"
212,set_000__step_00010650,set_000__step_00010600,1,"{water-surface,broken,599,997,surface,water,O,H,H-O,1.005406,}"
213,set_000__step_00010700,set_000__step_00010650,3,"{water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.154798} {water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,2.077193,} {water-surface,broken,854,1048,surface,water,O,H,H-O,1.206064,}"
214,set_000__step_00010750,set_000__step_00010700,1,"{water-surface,formed,854,1048,surface,water,O,H,H-O,,1.060743}"
215,set_000__step_00010800,set_000__step_00010750,2,"{water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,2.161151} {water-surface,broken,854,1048,surface,water,O,H,H-O,1.060743,}"
216,set_000__step_00010850,set_000__step_00010800,0,
217,set_000__step_00010900,set_000__step_00010850,1,"{water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.041495,}"
218,set_000__step_00010950,set_000__step_00010900,2,"{water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,2.047933,} {water-surface,broken,633,996,surface,water,Zn,O,O-Zn,2.157956,}"
219,set_000__step_00011000,set_000__step_00010950,1,"{water-surface,formed,633,996,surface,water,Zn,O,O-Zn,,2.190979}"
220,set_000__step_00011050,set_000__step_00011000,2,"{water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,2.097200} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.121914}"
221,set_000__step_00011100,set_000__step_00011050,2,"{water-surface,formed,599,997,surface,water,O,H,H-O,,1.110285} {water-surface,broken,168,1047,surface,water,Zn,O,O-Zn,2.101640,}"
222,set_000__step_00011150,set_000__step_00011100,0,
223,set_000__step_00011200,set_000__step_00011150,2,"{water-surface,formed,168,1047,surface,water,Zn,O,O-Zn,,2.058747} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.185478,}"
224,set_000__step_00011250,set_000__step_00011200,1,"{water-surface,formed,759,992,surface,water,O,H,H-O,,1.143123}"
225,set_000__step_00011300,set_000__step_00011250,1,"{water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,2.117470}"
226,set_000__step_00011350,set_000__step_00011300,2,"{water-surface,broken,168,1047,surface,water,Zn,O,O-Zn,2.102987,} {water-surface,broken,759,992,surface,water,O,H,H-O,1.200015,}"
227,set_000__step_00011400,set_000__step_00011350,2,"{water-surface,formed,168,1047,surface,water,Zn,O,O-Zn,,2.140192} {water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,2.066512,}"
228,set_000__step_00011450,set_000__step_00011400,1,"{water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.086224,}"
229,set_000__step_00011500,set_000__step_00011450,2,"{water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,2.197203} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.173155,}"
230,set_000__step_00011550,set_000__step_00011500,2,"{water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.131008} {water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,2.052770}"
231,set_000__step_00011600,set_000__step_00011550,1,"{water-surface,broken,599,997,surface,water,O,H,H-O,0.999878,}"
232,set_000__step_00011650,set_000__step_00011600,2,"{water-surface,formed,259,1058,surface,water,O,H,H-O,,1.228650} {water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,2.123724}"
233,set_000__step_00011700,set_000__step_00011650,2,"{water-surface,broken,259,1058,surface,water,O,H,H-O,1.228650,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.117968,}"
234,set_000__step_00011750,set_000__step_00011700,2,"{water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,2.112744,} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.174738,}"
235,set_000__step_00011800,set_000__step_00011750,1,"{water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.134970}"
236,set_000__step_00011850,set_000__step_00011800,2,"{water-surface,formed,259,1058,surface,water,O,H,H-O,,1.194316} {water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,2.037652}"
237,set_000__step_00011900,set_000__step_00011850,4,"{water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,2.156406} {water-surface,broken,153,1032,surface,water,Zn,O,O-Zn,2.155132,} {water-surface,broken,259,1058,surface,water,O,H,H-O,1.194316,} {water-surface,broken,633,996,surface,water,Zn,O,O-Zn,2.165036,}"
238,set_000__step_00011950,set_000__step_00011900,3,"{water-surface,formed,633,996,surface,water,Zn,O,O-Zn,,2.095454} {water-surface,broken,168,1047,surface,water,Zn,O,O-Zn,2.068196,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.082462,}"
239,set_000__step_00012000,set_000__step_00011950,4,"{water-surface,formed,153,1032,surface,water,Zn,O,O-Zn,,2.054982} {water-surface,formed,168,1047,surface,water,Zn,O,O-Zn,,2.126062} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,2.125937,} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.193259,}"
240,set_000__step_00012050,set_000__step_00012000,2,"{water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.156478} {water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,2.103618}"
241,set_000__step_00012100,set_000__step_00012050,3,"{water-surface,formed,599,997,surface,water,O,H,H-O,,1.191919} {water-surface,formed,759,992,surface,water,O,H,H-O,,1.213369} {water-surface,broken,633,996,surface,water,Zn,O,O-Zn,1.994102,}"
242,set_000__step_00012150,set_000__step_00012100,4,"{water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,2.192385} {water-surface,formed,633,996,surface,water,Zn,O,O-Zn,,2.192592} {water-surface,broken,599,997,surface,water,O,H,H-O,1.191919,} {water-surface,broken,759,992,surface,water,O,H,H-O,1.213369,}"
243,set_000__step_00012200,set_000__step_00012150,2,"{water-surface,broken,793,990,surface,water,Zn,O,O-Zn,1.974226,} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.106098,}"
244,set_000__step_00012250,set_000__step_00012200,1,"{water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,2.169475}"
245,set_000__step_00012300,set_000__step_00012250,4,"{water-surface,formed,13,1035,surface,water,Zn,O,O-Zn,,2.065723} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.176282} {water-surface,formed,959,1046,surface,water,O,H,H-O,,1.089615} {water-surface,broken,153,1032,surface,water,Zn,O,O-Zn,2.044952,}"
246,set_000__step_00012350,set_000__step_00012300,3,"{water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,2.124522,} {water-surface,broken,633,996,surface,water,Zn,O,O-Zn,2.188411,} {water-surface,broken,959,1046,surface,water,O,H,H-O,1.089615,}"
247,set_000__step_00012400,set_000__step_00012350,3,"{water-surface,formed,153,1032,surface,water,Zn,O,O-Zn,,2.123950} {water-surface,formed,959,1046,surface,water,O,H,H-O,,1.051358} {water-surface,broken,13,1035,surface,water,Zn,O,O-Zn,2.140166,}"
248,set_000__step_00012450,set_000__step_00012400,3,"{water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,2.042444} {water-surface,formed,633,996,surface,water,Zn,O,O-Zn,,2.074520} {water-surface,broken,959,1046,surface,water,O,H,H-O,1.051358,}"
249,set_000__step_00012500,set_000__step_00012450,0,
250,set_000__step_00012550,set_000__step_00012500,0,
251,set_000__step_00012600,set_000__step_00012550,1,"{water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,2.134927,}"
252,set_000__step_00012650,set_000__step_00012600,3,"{water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,2.186642} {water-surface,formed,488,1017,surface,water,Zn,O,O-Zn,,1.936558} {water-surface,formed,759,992,surface,water,O,H,H-O,,1.243411}"
253,set_000__step_00012700,set_000__step_00012650,2,"{water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,1.910603,} {water-surface,broken,759,992,surface,water,O,H,H-O,1.243411,}"
254,set_000__step_00012750,set_000__step_00012700,1,"{water-surface,broken,488,1017,surface,water,Zn,O,O-Zn,2.034136,}"
255,set_000__step_00012800,set_000__step_00012750,2,"{water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,1.982838,} {water-surface,broken,633,996,surface,water,Zn,O,O-Zn,2.108864,}"
256,set_000__step_00012850,set_000__step_00012800,1,"{water-surface,formed,633,996,surface,water,Zn,O,O-Zn,,2.157340}"
257,set_000__step_00012900,set_000__step_00012850,1,"{water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,1.997465}"
258,set_000__step_00012950,set_000__step_00012900,2,"{water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,1.984822} {water-surface,formed,599,997,surface,water,O,H,H-O,,1.210125}"
259,set_000__step_00013000,set_000__step_00012950,4,"{water-surface,formed,13,1035,surface,water,Zn,O,O-Zn,,2.078696} {water-surface,broken,153,1032,surface,water,Zn,O,O-Zn,2.025683,} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,1.987058,} {water-surface,broken,833,993,surface,water,Zn,O,O-Zn,2.121626,}"
260,set_000__step_00013050,set_000__step_00013000,2,"{water-surface,formed,833,993,surface,water,Zn,O,O-Zn,,2.118578} {water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,2.026465,}"
261,set_000__step_00013100,set_000__step_00013050,1,"{water-surface,formed,699,1036,surface,water,O,H,H-O,,1.228194}"
262,set_000__step_00013150,set_000__step_00013100,4,"{water-surface,formed,153,1032,surface,water,Zn,O,O-Zn,,2.050872} {water-surface,formed,259,1058,surface,water,O,H,H-O,,1.166490} {water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,2.058957} {water-surface,formed,488,1017,surface,water,Zn,O,O-Zn,,2.180367}"
263,set_000__step_00013200,set_000__step_00013150,1,"{water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,1.984503}"
264,set_000__step_00013250,set_000__step_00013200,2,"{water-surface,formed,119,1033,surface,water,O,H,H-O,,1.144006} {water-surface,formed,759,992,surface,water,O,H,H-O,,1.085199}"
265,set_000__step_00013300,set_000__step_00013250,5,"{water-surface,formed,854,1048,surface,water,O,H,H-O,,1.247552} {water-surface,broken,119,1033,surface,water,O,H,H-O,1.144006,} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,2.010203,} {water-surface,broken,488,1017,surface,water,Zn,O,O-Zn,2.173788,} {water-surface,broken,759,992,surface,water,O,H,H-O,1.085199,}"
266,set_000__step_00013350,set_000__step_00013300,1,"{water-surface,broken,854,1048,surface,water,O,H,H-O,1.247552,}"
267,set_000__step_00013400,set_000__step_00013350,2,"{water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.088643,} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.134609,}"
268,set_000__step_00013450,set_000__step_00013400,2,"{water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,1.948289} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.157927}"
269,set_000__step_00013500,set_000__step_00013450,2,"{water-surface,formed,488,1017,surface,water,Zn,O,O-Zn,,2.108989} {water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,2.197023}"
270,set_000__step_00013550,set_000__step_00013500,3,"{water-surface,broken,153,1032,surface,water,Zn,O,O-Zn,2.027946,} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,1.992311,} {water-surface,broken,699,1036,surface,water,O,H,H-O,1.015942,}"
271,set_000__step_00013600,set_000__step_00013550,2,"{water-surface,broken,259,1058,surface,water,O,H,H-O,1.125393,} {water-surface,broken,488,1017,surface,water,Zn,O,O-Zn,2.075216,}"
272,set_000__step_00013650,set_000__step_00013600,4,"{organic-surface,formed,139,961,surface,organic,O,C,C-O,,1.627697} {water-surface,broken,13,1035,surface,water,Zn,O,O-Zn,2.139497,} {water-surface,broken,168,1047,surface,water,Zn,O,O-Zn,2.189818,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.151663,}"
273,set_000__step_00013700,set_000__step_00013650,5,"{water-surface,formed,13,1035,surface,water,Zn,O,O-Zn,,2.048915} {water-surface,formed,153,1032,surface,water,Zn,O,O-Zn,,2.078343} {water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,2.169285} {water-surface,formed,699,1036,surface,water,O,H,H-O,,1.038887} {organic-surface,broken,139,961,surface,organic,O,C,C-O,1.627697,}"
274,set_000__step_00013750,set_000__step_00013700,3,"{water-surface,formed,119,1033,surface,water,O,H,H-O,,1.233109} {water-surface,formed,168,1047,surface,water,Zn,O,O-Zn,,2.098606} {water-surface,formed,488,1017,surface,water,Zn,O,O-Zn,,2.195428}"
275,set_000__step_00013800,set_000__step_00013750,5,"{organic-surface,formed,139,961,surface,organic,O,C,C-O,,1.509772} {water-surface,formed,793,990,surface,water,Zn,O,O-Zn,,2.187547} {water-surface,broken,119,1033,surface,water,O,H,H-O,1.233109,} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,1.901307,} {water-surface,broken,599,997,surface,water,O,H,H-O,1.104785,}"
276,set_000__step_00013850,set_000__step_00013800,1,"{water-surface,formed,214,1018,surface,water,O,H,H-O,,1.179639}"
277,set_000__step_00013900,set_000__step_00013850,1,"{water-surface,broken,214,1018,surface,water,O,H,H-O,1.179639,}"
278,set_000__step_00013950,set_000__step_00013900,2,"{water-surface,formed,214,1018,surface,water,O,H,H-O,,1.166687} {water-surface,broken,833,993,surface,water,Zn,O,O-Zn,2.129405,}"
279,set_000__step_00014000,set_000__step_00013950,4,"{water-surface,formed,833,993,surface,water,Zn,O,O-Zn,,2.191982} {water-surface,formed,854,1048,surface,water,O,H,H-O,,1.187996} {water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,2.022059,} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.100005,}"
280,set_000__step_00014050,set_000__step_00014000,2,"{water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,1.984795} {water-surface,broken,854,1048,surface,water,O,H,H-O,1.187996,}"
281,set_000__step_00014100,set_000__step_00014050,5,"{water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,2.106855} {water-surface,formed,599,997,surface,water,O,H,H-O,,1.130231} {water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,2.147000} {water-surface,formed,959,1046,surface,water,O,H,H-O,,1.111728} {water-surface,broken,153,1032,surface,water,Zn,O,O-Zn,2.078694,}"
282,set_000__step_00014150,set_000__step_00014100,2,"{water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,1.895488,} {water-surface,broken,959,1046,surface,water,O,H,H-O,1.111728,}"
283,set_000__step_00014200,set_000__step_00014150,1,"{water-surface,formed,153,1032,surface,water,Zn,O,O-Zn,,2.044245}"
284,set_000__step_00014250,set_000__step_00014200,3,"{water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,2.198857} {water-surface,broken,214,1018,surface,water,O,H,H-O,1.161011,} {water-surface,broken,599,997,surface,water,O,H,H-O,1.126167,}"
285,set_000__step_00014300,set_000__step_00014250,3,"{water-surface,formed,759,992,surface,water,O,H,H-O,,1.121979} {water-surface,broken,488,1017,surface,water,Zn,O,O-Zn,2.094250,} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.195306,}"
286,set_000__step_00014350,set_000__step_00014300,1,"{water-surface,formed,893,1029,surface,water,Zn,O,O-Zn,,2.172035}"
287,set_000__step_00014400,set_000__step_00014350,4,"{water-surface,formed,488,1017,surface,water,Zn,O,O-Zn,,2.138155} {water-surface,formed,599,997,surface,water,O,H,H-O,,1.185112} {water-surface,broken,273,1044,surface,water,Zn,O,O-Zn,2.052503,} {water-surface,broken,759,992,surface,water,O,H,H-O,1.241746,}"
288,set_000__step_00014450,set_000__step_00014400,1,"{water-surface,broken,833,993,surface,water,Zn,O,O-Zn,2.198210,}"
289,set_000__step_00014500,set_000__step_00014450,3,"{water-surface,formed,273,1044,surface,water,Zn,O,O-Zn,,2.103271} {water-surface,broken,293,1056,surface,water,Zn,O,O-Zn,2.167068,} {water-surface,broken,893,1029,surface,water,Zn,O,O-Zn,2.066210,}"
290,set_000__step_00014550,set_000__step_00014500,5,"{water-surface,formed,293,1056,surface,water,Zn,O,O-Zn,,2.183798} {water-surface,formed,773,1014,surface,water,Zn,O,O-Zn,,2.171653} {water-surface,formed,833,993,surface,water,Zn,O,O-Zn,,2.021648} {water-surface,broken,488,1017,surface,water,Zn,O,O-Zn,2.126791,} {water-surface,broken,793,990,surface,water,Zn,O,O-Zn,2.154131,}"
